ric,ts,open,high,low,close,volume
ALVG.DE,2023-10-05 00:00:00+00:00,219.95,221.85,218.55,,
ALVG.DE,2023-10-06 00:00:00+00:00,221.55,224.3,221.35,,
ALVG.DE,2023-10-09 00:00:00+00:00,221.75,223.05,220.55,,
ALVG.DE,2023-10-10 00:00:00+00:00,224.45,226.4,224.3,,
ALVG.DE,2023-10-11 00:00:00+00:00,224.6,227.6,224.55,,
ALVG.DE,2023-10-12 00:00:00+00:00,228.05,228.6,225.8,,
ALVG.DE,2023-10-13 00:00:00+00:00,226.75,226.85,222.4,,
ALVG.DE,2023-10-16 00:00:00+00:00,224.25,224.8,222.05,,
ALVG.DE,2023-10-17 00:00:00+00:00,223.7,224.95,222.5,,
ALVG.DE,2023-10-18 00:00:00+00:00,225.25,226.65,222.75,,
ALVG.DE,2023-10-19 00:00:00+00:00,221.65,221.85,218.75,,
ALVG.DE,2023-10-20 00:00:00+00:00,219.3,219.75,217.3,,
ALVG.DE,2023-10-23 00:00:00+00:00,218.35,218.7,215.75,,
ALVG.DE,2023-10-24 00:00:00+00:00,217.75,218.8,216.8,,
ALVG.DE,2023-10-25 00:00:00+00:00,218.15,220.75,218.15,,
ALVG.DE,2023-10-26 00:00:00+00:00,219.1,220.5,217.1,,
ALVG.DE,2023-10-27 00:00:00+00:00,220.15,221.9,218.6,,
ALVG.DE,2023-10-30 00:00:00+00:00,219.6,221.8,219.2,,
ALVG.DE,2023-10-31 00:00:00+00:00,221.2,222.4,220.8,,
ALVG.DE,2023-11-01 00:00:00+00:00,221.7,224.6,221.7,,
ALVG.DE,2023-11-02 00:00:00+00:00,223.45,224.4,222.75,,
ALVG.DE,2023-11-03 00:00:00+00:00,223.8,224.1,217.85,,
ALVG.DE,2023-11-06 00:00:00+00:00,220.85,221.55,220.1,,
ALVG.DE,2023-11-07 00:00:00+00:00,220.2,220.55,218.55,,
ALVG.DE,2023-11-08 00:00:00+00:00,217.5,221.3,217.15,,
ALVG.DE,2023-11-09 00:00:00+00:00,221.65,222.4,220.1,,
ALVG.DE,2023-11-10 00:00:00+00:00,220.7,230.0,219.25,,
ALVG.DE,2023-11-13 00:00:00+00:00,222.7,223.05,220.0,,
ALVG.DE,2023-11-14 00:00:00+00:00,222.0,224.9,221.3,,
ALVG.DE,2023-11-15 00:00:00+00:00,223.8,224.95,222.65,,
ALVG.DE,2023-11-16 00:00:00+00:00,224.65,227.25,224.55,,
ALVG.DE,2023-11-17 00:00:00+00:00,227.2,228.75,226.4,,
ALVG.DE,2023-11-20 00:00:00+00:00,228.9,229.6,227.85,,
ALVG.DE,2023-11-21 00:00:00+00:00,228.85,231.05,228.35,,
ALVG.DE,2023-11-22 00:00:00+00:00,231.85,232.35,230.75,,
ALVG.DE,2023-11-23 00:00:00+00:00,231.0,232.7,230.9,,
ALVG.DE,2023-11-24 00:00:00+00:00,232.75,234.05,232.1,,
ALVG.DE,2023-11-27 00:00:00+00:00,232.95,232.95,230.4,,
ALVG.DE,2023-11-28 00:00:00+00:00,229.8,231.5,228.8,,
ALVG.DE,2023-11-29 00:00:00+00:00,229.85,231.55,228.7,,
ALVG.DE,2023-11-30 00:00:00+00:00,231.9,231.9,230.0,,
ALVG.DE,2023-12-01 00:00:00+00:00,232.0,235.65,231.75,,
ALVG.DE,2023-12-04 00:00:00+00:00,234.6,235.3,233.6,,
ALVG.DE,2023-12-05 00:00:00+00:00,235.15,238.75,235.15,,
ALVG.DE,2023-12-06 00:00:00+00:00,239.2,242.1,239.1,,
ALVG.DE,2023-12-07 00:00:00+00:00,240.95,243.25,240.0,,
ALVG.DE,2023-12-08 00:00:00+00:00,242.9,243.8,241.4,,
ALVG.DE,2023-12-11 00:00:00+00:00,243.95,245.45,243.15,,
ALVG.DE,2023-12-12 00:00:00+00:00,244.6,246.25,243.7,,
ALVG.DE,2023-12-13 00:00:00+00:00,245.6,246.05,244.75,,
ALVG.DE,2023-12-14 00:00:00+00:00,243.7,244.55,237.95,,
ALVG.DE,2023-12-15 00:00:00+00:00,240.0,242.8,239.35,,
ALVG.DE,2023-12-18 00:00:00+00:00,240.2,242.0,240.2,,
ALVG.DE,2023-12-19 00:00:00+00:00,241.05,243.3,239.95,,
ALVG.DE,2023-12-20 00:00:00+00:00,242.95,243.5,241.8,,
ALVG.DE,2023-12-21 00:00:00+00:00,242.5,243.25,241.2,,
ALVG.DE,2023-12-22 00:00:00+00:00,242.0,242.95,241.85,,
ALVG.DE,2023-12-27 00:00:00+00:00,242.25,242.55,240.95,,
ALVG.DE,2023-12-28 00:00:00+00:00,242.15,242.7,240.55,,
ALVG.DE,2023-12-29 00:00:00+00:00,240.95,242.5,240.95,,
BASFn.DE,2022-01-03 00:00:00+00:00,61.9,63.1,61.9,,
BASFn.DE,2022-01-04 00:00:00+00:00,62.83,65.59,62.79,,
BASFn.DE,2022-01-05 00:00:00+00:00,65.87,67.14,65.4,,
BASFn.DE,2022-01-06 00:00:00+00:00,65.21,66.38,65.03,,
BASFn.DE,2022-01-07 00:00:00+00:00,65.68,66.28,65.44,,
BASFn.DE,2022-01-10 00:00:00+00:00,66.48,66.54,65.87,,
BASFn.DE,2022-01-11 00:00:00+00:00,66.62,67.25,66.47,,
BASFn.DE,2022-01-12 00:00:00+00:00,67.0,67.34,66.59,,
BASFn.DE,2022-01-13 00:00:00+00:00,66.9,67.75,66.63,,
BASFn.DE,2022-01-14 00:00:00+00:00,67.28,68.13,67.26,,
BASFn.DE,2022-01-17 00:00:00+00:00,68.24,68.47,67.98,,
BASFn.DE,2022-01-18 00:00:00+00:00,67.94,68.23,67.39,,
BASFn.DE,2022-01-19 00:00:00+00:00,67.18,68.32,67.04,,
BASFn.DE,2022-01-20 00:00:00+00:00,67.8,68.14,67.07,,
BASFn.DE,2022-01-21 00:00:00+00:00,66.54,66.71,65.42,,
BASFn.DE,2022-01-24 00:00:00+00:00,65.74,66.24,63.46,,
BASFn.DE,2022-01-25 00:00:00+00:00,65.04,65.91,64.34,,
BASFn.DE,2022-01-26 00:00:00+00:00,65.94,67.98,65.94,,
BASFn.DE,2022-01-27 00:00:00+00:00,66.51,68.98,66.43,,
BASFn.DE,2022-01-28 00:00:00+00:00,68.1,68.51,67.38,,
BASFn.DE,2022-01-31 00:00:00+00:00,68.9,69.02,67.18,,
BASFn.DE,2022-02-01 00:00:00+00:00,67.89,68.48,67.52,,
BASFn.DE,2022-02-02 00:00:00+00:00,68.25,68.68,67.79,,
BASFn.DE,2022-02-03 00:00:00+00:00,67.87,68.21,67.28,,
BASFn.DE,2022-02-04 00:00:00+00:00,67.66,67.86,66.32,,
BASFn.DE,2022-02-07 00:00:00+00:00,67.02,67.07,66.35,,
BASFn.DE,2022-02-08 00:00:00+00:00,67.14,68.56,67.06,,
BASFn.DE,2022-02-09 00:00:00+00:00,68.33,69.06,67.92,,
BASFn.DE,2022-02-10 00:00:00+00:00,68.67,69.15,68.34,,
BASFn.DE,2022-02-11 00:00:00+00:00,68.32,68.93,68.0,,
BASFn.DE,2022-02-14 00:00:00+00:00,67.0,67.2,65.66,,
BASFn.DE,2022-02-15 00:00:00+00:00,66.16,68.41,66.05,,
BASFn.DE,2022-02-16 00:00:00+00:00,68.3,68.95,68.17,,
BASFn.DE,2022-02-17 00:00:00+00:00,68.28,68.64,67.42,,
BASFn.DE,2022-02-18 00:00:00+00:00,67.8,68.43,66.7,,
BASFn.DE,2022-02-21 00:00:00+00:00,67.78,68.02,65.41,,
BASFn.DE,2022-02-22 00:00:00+00:00,63.56,65.71,63.01,,
BASFn.DE,2022-02-23 00:00:00+00:00,65.56,66.15,64.78,,
BASFn.DE,2022-02-24 00:00:00+00:00,61.96,63.05,60.4,,
BASFn.DE,2022-02-25 00:00:00+00:00,60.25,60.65,58.06,,
BASFn.DE,2022-02-28 00:00:00+00:00,58.43,59.65,56.68,,
BASFn.DE,2022-03-01 00:00:00+00:00,57.38,58.99,55.52,,
BASFn.DE,2022-03-02 00:00:00+00:00,55.01,57.69,54.57,,
BASFn.DE,2022-03-03 00:00:00+00:00,57.34,57.48,54.83,,
BASFn.DE,2022-03-04 00:00:00+00:00,54.36,54.36,51.2,,
BASFn.DE,2022-03-07 00:00:00+00:00,49.2,50.01,47.23,,
BASFn.DE,2022-03-08 00:00:00+00:00,47.88,50.62,47.515,,
BASFn.DE,2022-03-09 00:00:00+00:00,51.68,55.07,51.04,,
BASFn.DE,2022-03-10 00:00:00+00:00,55.07,55.12,52.5,,
BASFn.DE,2022-03-11 00:00:00+00:00,53.13,55.54,52.77,,
BASFn.DE,2022-03-14 00:00:00+00:00,55.2,56.06,54.34,,
BASFn.DE,2022-03-15 00:00:00+00:00,54.2,54.41,52.84,,
BASFn.DE,2022-03-16 00:00:00+00:00,55.62,55.86,54.0,,
BASFn.DE,2022-03-17 00:00:00+00:00,55.55,55.64,53.47,,
BASFn.DE,2022-03-18 00:00:00+00:00,54.23,54.82,53.48,,
BASFn.DE,2022-03-21 00:00:00+00:00,54.12,55.01,54.0,,
BASFn.DE,2022-03-22 00:00:00+00:00,54.47,55.22,54.33,,
BASFn.DE,2022-03-23 00:00:00+00:00,54.9,55.1,53.25,,
BASFn.DE,2022-03-24 00:00:00+00:00,53.12,53.6,52.08,,
BASFn.DE,2022-03-25 00:00:00+00:00,52.64,52.64,51.61,,
BASFn.DE,2022-03-28 00:00:00+00:00,52.94,53.93,52.25,,
BASFn.DE,2022-03-29 00:00:00+00:00,53.5,55.52,53.42,,
BASFn.DE,2022-03-30 00:00:00+00:00,54.53,54.61,52.91,,
BASFn.DE,2022-03-31 00:00:00+00:00,53.63,54.24,51.3,,
BASFn.DE,2022-04-01 00:00:00+00:00,52.08,52.82,51.91,,
BASFn.DE,2022-04-04 00:00:00+00:00,52.13,52.15,51.13,,
BASFn.DE,2022-04-05 00:00:00+00:00,51.82,52.35,50.76,,
BASFn.DE,2022-04-06 00:00:00+00:00,51.06,51.26,49.725,,
BASFn.DE,2022-04-07 00:00:00+00:00,50.6,51.65,50.34,,
BASFn.DE,2022-04-08 00:00:00+00:00,50.97,51.63,50.66,,
BASFn.DE,2022-04-11 00:00:00+00:00,51.24,52.84,50.67,,
BASFn.DE,2022-04-12 00:00:00+00:00,50.83,52.35,50.55,,
BASFn.DE,2022-04-13 00:00:00+00:00,51.37,51.53,50.79,,
BASFn.DE,2022-04-14 00:00:00+00:00,51.57,52.15,51.17,,
BASFn.DE,2022-04-19 00:00:00+00:00,51.8,52.6,51.46,,
BASFn.DE,2022-04-20 00:00:00+00:00,52.7,53.13,52.32,,
BASFn.DE,2022-04-21 00:00:00+00:00,53.28,54.18,53.14,,
BASFn.DE,2022-04-22 00:00:00+00:00,53.5,53.8,52.32,,
BASFn.DE,2022-04-25 00:00:00+00:00,52.0,52.38,51.41,,
BASFn.DE,2022-04-26 00:00:00+00:00,52.51,52.58,50.55,,
BASFn.DE,2022-04-27 00:00:00+00:00,50.56,50.96,48.99,,
BASFn.DE,2022-04-28 00:00:00+00:00,51.0,51.98,50.21,,
BASFn.DE,2022-04-29 00:00:00+00:00,51.51,51.51,50.13,,
BASFn.DE,2022-05-02 00:00:00+00:00,47.5,48.245,47.12,,
BASFn.DE,2022-05-03 00:00:00+00:00,47.55,47.93,46.61,,
BASFn.DE,2022-05-04 00:00:00+00:00,48.0,49.655,47.825,,
BASFn.DE,2022-05-05 00:00:00+00:00,49.94,50.07,47.385,,
BASFn.DE,2022-05-06 00:00:00+00:00,47.27,48.22,46.845,,
BASFn.DE,2022-05-09 00:00:00+00:00,47.3,47.695,46.465,,
BASFn.DE,2022-05-10 00:00:00+00:00,48.04,49.315,48.005,,
BASFn.DE,2022-05-11 00:00:00+00:00,48.795,49.765,48.32,,
BASFn.DE,2022-05-12 00:00:00+00:00,48.63,49.27,47.88,,
BASFn.DE,2022-05-13 00:00:00+00:00,49.5,49.595,48.455,,
BASFn.DE,2022-05-16 00:00:00+00:00,49.28,49.43,48.765,,
BASFn.DE,2022-05-17 00:00:00+00:00,49.86,51.03,49.785,,
BASFn.DE,2022-05-18 00:00:00+00:00,50.85,50.94,49.805,,
BASFn.DE,2022-05-19 00:00:00+00:00,49.31,49.335,48.13,,
BASFn.DE,2022-05-20 00:00:00+00:00,49.32,49.8,48.67,,
BASFn.DE,2022-05-23 00:00:00+00:00,49.765,49.86,48.965,,
BASFn.DE,2022-05-24 00:00:00+00:00,49.225,49.365,48.5,,
BASFn.DE,2022-05-25 00:00:00+00:00,49.295,49.77,48.62,,
BASFn.DE,2022-05-26 00:00:00+00:00,49.555,50.95,49.49,,
BASFn.DE,2022-05-27 00:00:00+00:00,50.73,51.17,50.66,,
BASFn.DE,2022-05-30 00:00:00+00:00,51.33,51.82,51.15,,
BASFn.DE,2022-05-31 00:00:00+00:00,51.3,51.89,50.98,,
BASFn.DE,2022-06-01 00:00:00+00:00,51.72,52.11,51.22,,
BASFn.DE,2022-06-02 00:00:00+00:00,51.82,52.66,51.82,,
BASFn.DE,2022-06-03 00:00:00+00:00,52.99,53.08,51.97,,
BASFn.DE,2022-06-06 00:00:00+00:00,52.62,52.73,52.18,,
BASFn.DE,2022-06-07 00:00:00+00:00,52.33,52.45,51.82,,
BASFn.DE,2022-06-08 00:00:00+00:00,52.3,52.95,52.3,,
BASFn.DE,2022-06-09 00:00:00+00:00,52.6,52.85,51.75,,
BASFn.DE,2022-06-10 00:00:00+00:00,51.61,51.61,49.63,,
BASFn.DE,2022-06-13 00:00:00+00:00,49.1,49.79,48.805,,
BASFn.DE,2022-06-14 00:00:00+00:00,49.475,49.85,48.33,,
BASFn.DE,2022-06-15 00:00:00+00:00,48.945,49.86,48.805,,
BASFn.DE,2022-06-16 00:00:00+00:00,48.47,48.47,45.37,,
BASFn.DE,2022-06-17 00:00:00+00:00,45.82,46.365,45.095,,
BASFn.DE,2022-06-20 00:00:00+00:00,45.5,45.75,44.95,,
BASFn.DE,2022-06-21 00:00:00+00:00,46.2,47.135,45.91,,
BASFn.DE,2022-06-22 00:00:00+00:00,44.235,44.37,43.205,,
BASFn.DE,2022-06-23 00:00:00+00:00,43.02,43.215,41.43,,
BASFn.DE,2022-06-24 00:00:00+00:00,41.62,42.35,41.08,,
BASFn.DE,2022-06-27 00:00:00+00:00,42.6,43.62,42.455,,
BASFn.DE,2022-06-28 00:00:00+00:00,43.1,43.715,42.975,,
BASFn.DE,2022-06-29 00:00:00+00:00,42.62,42.71,41.58,,
BASFn.DE,2022-06-30 00:00:00+00:00,41.03,41.73,39.705,,
BASFn.DE,2022-07-01 00:00:00+00:00,40.94,41.805,40.8,,
BASFn.DE,2022-07-04 00:00:00+00:00,41.665,42.095,40.96,,
BASFn.DE,2022-07-05 00:00:00+00:00,41.99,42.35,39.325,,
BASFn.DE,2022-07-06 00:00:00+00:00,40.14,40.5,39.47,,
BASFn.DE,2022-07-07 00:00:00+00:00,40.185,41.555,40.03,,
BASFn.DE,2022-07-08 00:00:00+00:00,41.125,43.25,40.82,,
BASFn.DE,2022-07-11 00:00:00+00:00,41.805,42.2,41.1,,
BASFn.DE,2022-07-12 00:00:00+00:00,41.015,42.53,40.235,,
BASFn.DE,2022-07-13 00:00:00+00:00,42.045,42.58,40.855,,
BASFn.DE,2022-07-14 00:00:00+00:00,40.26,41.3,40.14,,
BASFn.DE,2022-07-15 00:00:00+00:00,40.8,41.56,40.635,,
BASFn.DE,2022-07-18 00:00:00+00:00,42.98,43.19,42.45,,
BASFn.DE,2022-07-19 00:00:00+00:00,42.3,45.965,41.825,,
BASFn.DE,2022-07-20 00:00:00+00:00,45.01,45.305,43.515,,
BASFn.DE,2022-07-21 00:00:00+00:00,44.485,45.175,43.27,,
BASFn.DE,2022-07-22 00:00:00+00:00,43.395,43.875,42.85,,
BASFn.DE,2022-07-25 00:00:00+00:00,43.02,43.985,42.49,,
BASFn.DE,2022-07-26 00:00:00+00:00,43.1,43.175,41.85,,
BASFn.DE,2022-07-27 00:00:00+00:00,42.425,42.47,41.425,,
BASFn.DE,2022-07-28 00:00:00+00:00,42.055,42.855,41.91,,
BASFn.DE,2022-07-29 00:00:00+00:00,42.715,43.65,42.29,,
BASFn.DE,2022-08-01 00:00:00+00:00,43.335,44.02,43.025,,
BASFn.DE,2022-08-02 00:00:00+00:00,42.9,44.025,42.755,,
BASFn.DE,2022-08-03 00:00:00+00:00,43.825,44.055,43.5,,
BASFn.DE,2022-08-04 00:00:00+00:00,43.87,44.755,43.85,,
BASFn.DE,2022-08-05 00:00:00+00:00,43.595,44.2,43.52,,
BASFn.DE,2022-08-08 00:00:00+00:00,44.49,45.03,44.04,,
BASFn.DE,2022-08-09 00:00:00+00:00,44.64,44.78,43.765,,
BASFn.DE,2022-08-10 00:00:00+00:00,43.59,44.61,43.13,,
BASFn.DE,2022-08-11 00:00:00+00:00,44.5,44.69,43.245,,
BASFn.DE,2022-08-12 00:00:00+00:00,43.435,44.485,43.305,,
BASFn.DE,2022-08-15 00:00:00+00:00,44.545,44.76,43.465,,
BASFn.DE,2022-08-16 00:00:00+00:00,44.1,44.86,44.02,,
BASFn.DE,2022-08-17 00:00:00+00:00,44.83,44.865,42.685,,
BASFn.DE,2022-08-18 00:00:00+00:00,42.9,44.175,42.76,,
BASFn.DE,2022-08-19 00:00:00+00:00,43.0,43.575,42.815,,
BASFn.DE,2022-08-22 00:00:00+00:00,42.6,42.84,41.075,,
BASFn.DE,2022-08-23 00:00:00+00:00,41.135,42.265,40.93,,
BASFn.DE,2022-08-24 00:00:00+00:00,41.765,42.125,41.235,,
BASFn.DE,2022-08-25 00:00:00+00:00,42.08,42.275,41.57,,
BASFn.DE,2022-08-26 00:00:00+00:00,42.415,42.8,40.885,,
BASFn.DE,2022-08-29 00:00:00+00:00,40.68,42.56,40.205,,
BASFn.DE,2022-08-30 00:00:00+00:00,42.66,43.25,41.585,,
BASFn.DE,2022-08-31 00:00:00+00:00,42.36,42.435,41.37,,
BASFn.DE,2022-09-01 00:00:00+00:00,41.86,41.87,41.015,,
BASFn.DE,2022-09-02 00:00:00+00:00,41.87,43.165,41.47,,
BASFn.DE,2022-09-05 00:00:00+00:00,41.0,41.66,40.59,,
BASFn.DE,2022-09-06 00:00:00+00:00,41.32,42.4,41.285,,
BASFn.DE,2022-09-07 00:00:00+00:00,41.65,43.07,41.61,,
BASFn.DE,2022-09-08 00:00:00+00:00,43.11,43.235,42.005,,
BASFn.DE,2022-09-09 00:00:00+00:00,42.55,43.52,42.485,,
BASFn.DE,2022-09-12 00:00:00+00:00,44.2,45.195,44.04,,
BASFn.DE,2022-09-13 00:00:00+00:00,45.38,45.49,43.945,,
BASFn.DE,2022-09-14 00:00:00+00:00,43.845,43.985,42.265,,
BASFn.DE,2022-09-15 00:00:00+00:00,42.715,43.16,41.82,,
BASFn.DE,2022-09-16 00:00:00+00:00,41.8,41.9,41.01,,
BASFn.DE,2022-09-19 00:00:00+00:00,41.31,42.69,41.04,,
BASFn.DE,2022-09-20 00:00:00+00:00,42.49,42.68,41.47,,
BASFn.DE,2022-09-21 00:00:00+00:00,41.2,41.7,40.89,,
BASFn.DE,2022-09-22 00:00:00+00:00,40.705,41.855,40.615,,
BASFn.DE,2022-09-23 00:00:00+00:00,40.995,41.005,39.115,,
BASFn.DE,2022-09-26 00:00:00+00:00,39.5,40.52,39.5,,
BASFn.DE,2022-09-27 00:00:00+00:00,40.345,40.48,39.42,,
BASFn.DE,2022-09-28 00:00:00+00:00,39.0,39.58,37.9,,
BASFn.DE,2022-09-29 00:00:00+00:00,39.405,39.535,38.23,,
BASFn.DE,2022-09-30 00:00:00+00:00,39.125,39.825,39.005,,
BASFn.DE,2022-10-03 00:00:00+00:00,39.17,40.955,38.9,,
BASFn.DE,2022-10-04 00:00:00+00:00,41.5,42.33,41.425,,
BASFn.DE,2022-10-05 00:00:00+00:00,41.81,42.225,41.38,,
BASFn.DE,2022-10-06 00:00:00+00:00,42.205,42.435,41.2,,
BASFn.DE,2022-10-07 00:00:00+00:00,41.175,41.805,40.65,,
BASFn.DE,2022-10-10 00:00:00+00:00,40.35,43.975,40.32,,
BASFn.DE,2022-10-11 00:00:00+00:00,42.925,42.93,41.0,,
BASFn.DE,2022-10-12 00:00:00+00:00,41.56,42.745,41.265,,
BASFn.DE,2022-10-13 00:00:00+00:00,41.885,43.32,41.5,,
BASFn.DE,2022-10-14 00:00:00+00:00,43.975,44.365,43.06,,
BASFn.DE,2022-10-17 00:00:00+00:00,43.36,44.225,43.0,,
BASFn.DE,2022-10-18 00:00:00+00:00,44.57,45.595,44.25,,
BASFn.DE,2022-10-19 00:00:00+00:00,45.12,45.5,44.75,,
BASFn.DE,2022-10-20 00:00:00+00:00,44.635,45.78,44.59,,
BASFn.DE,2022-10-21 00:00:00+00:00,45.005,46.14,44.95,,
BASFn.DE,2022-10-24 00:00:00+00:00,46.465,47.1,45.605,,
BASFn.DE,2022-10-25 00:00:00+00:00,46.6,46.975,45.325,,
BASFn.DE,2022-10-26 00:00:00+00:00,45.85,47.03,44.61,,
BASFn.DE,2022-10-27 00:00:00+00:00,45.69,46.315,44.75,,
BASFn.DE,2022-10-28 00:00:00+00:00,45.465,45.75,44.885,,
BASFn.DE,2022-10-31 00:00:00+00:00,46.105,46.17,45.17,,
BASFn.DE,2022-11-01 00:00:00+00:00,45.7,46.33,45.315,,
BASFn.DE,2022-11-02 00:00:00+00:00,45.7,45.73,44.755,,
BASFn.DE,2022-11-03 00:00:00+00:00,44.61,44.885,44.19,,
BASFn.DE,2022-11-04 00:00:00+00:00,44.92,47.305,44.92,,
BASFn.DE,2022-11-07 00:00:00+00:00,46.51,47.7,46.3,,
BASFn.DE,2022-11-08 00:00:00+00:00,47.6,48.355,47.105,,
BASFn.DE,2022-11-09 00:00:00+00:00,48.2,48.205,46.95,,
BASFn.DE,2022-11-10 00:00:00+00:00,47.15,49.025,47.135,,
BASFn.DE,2022-11-11 00:00:00+00:00,49.19,50.78,48.92,,
BASFn.DE,2022-11-14 00:00:00+00:00,50.73,51.8,50.32,,
BASFn.DE,2022-11-15 00:00:00+00:00,51.4,51.66,49.8,,
BASFn.DE,2022-11-16 00:00:00+00:00,50.17,50.25,49.03,,
BASFn.DE,2022-11-17 00:00:00+00:00,49.685,49.98,48.525,,
BASFn.DE,2022-11-18 00:00:00+00:00,49.365,49.88,49.15,,
BASFn.DE,2022-11-21 00:00:00+00:00,49.5,49.565,48.39,,
BASFn.DE,2022-11-22 00:00:00+00:00,48.625,49.77,48.315,,
BASFn.DE,2022-11-23 00:00:00+00:00,49.54,49.74,48.74,,
BASFn.DE,2022-11-24 00:00:00+00:00,49.48,50.04,49.305,,
BASFn.DE,2022-11-25 00:00:00+00:00,49.91,49.955,49.325,,
BASFn.DE,2022-11-28 00:00:00+00:00,49.335,49.61,48.83,,
BASFn.DE,2022-11-29 00:00:00+00:00,49.04,49.275,48.67,,
BASFn.DE,2022-11-30 00:00:00+00:00,49.45,49.48,48.245,,
BASFn.DE,2022-12-01 00:00:00+00:00,49.035,49.145,47.655,,
BASFn.DE,2022-12-02 00:00:00+00:00,47.8,48.74,47.555,,
BASFn.DE,2022-12-05 00:00:00+00:00,48.76,48.81,47.58,,
BASFn.DE,2022-12-06 00:00:00+00:00,47.75,48.16,47.505,,
BASFn.DE,2022-12-07 00:00:00+00:00,47.6,47.86,47.23,,
BASFn.DE,2022-12-08 00:00:00+00:00,47.14,47.45,46.96,,
BASFn.DE,2022-12-09 00:00:00+00:00,47.27,47.81,47.0,,
BASFn.DE,2022-12-12 00:00:00+00:00,47.4,47.435,46.645,,
BASFn.DE,2022-12-13 00:00:00+00:00,47.0,48.0,46.705,,
BASFn.DE,2022-12-14 00:00:00+00:00,47.45,48.09,47.15,,
BASFn.DE,2022-12-15 00:00:00+00:00,46.9,46.96,45.705,,
BASFn.DE,2022-12-16 00:00:00+00:00,45.815,46.08,45.335,,
BASFn.DE,2022-12-19 00:00:00+00:00,46.0,46.26,45.52,,
BASFn.DE,2022-12-20 00:00:00+00:00,45.225,45.865,45.01,,
BASFn.DE,2022-12-21 00:00:00+00:00,45.995,46.6,45.84,,
BASFn.DE,2022-12-22 00:00:00+00:00,46.67,46.85,45.51,,
BASFn.DE,2022-12-23 00:00:00+00:00,45.895,46.38,45.65,,
BASFn.DE,2022-12-27 00:00:00+00:00,46.69,47.065,46.57,,
BASFn.DE,2022-12-28 00:00:00+00:00,46.8,47.11,46.48,,
BASFn.DE,2022-12-29 00:00:00+00:00,46.565,46.92,46.35,,
BASFn.DE,2022-12-30 00:00:00+00:00,46.655,46.77,46.39,,
BASFn.DE,2023-01-02 00:00:00+00:00,46.68,48.27,46.575,,
BASFn.DE,2023-01-03 00:00:00+00:00,48.21,49.345,48.21,,
BASFn.DE,2023-01-04 00:00:00+00:00,49.35,50.96,49.29,,
BASFn.DE,2023-01-05 00:00:00+00:00,50.94,52.17,50.82,,
BASFn.DE,2023-01-06 00:00:00+00:00,51.78,52.81,51.52,,
BASFn.DE,2023-01-09 00:00:00+00:00,52.96,53.18,52.29,,
BASFn.DE,2023-01-10 00:00:00+00:00,52.62,52.73,51.25,,
BASFn.DE,2023-01-11 00:00:00+00:00,51.84,52.47,51.41,,
BASFn.DE,2023-01-12 00:00:00+00:00,52.6,53.34,52.53,,
BASFn.DE,2023-01-13 00:00:00+00:00,53.2,53.24,52.67,,
BASFn.DE,2023-01-16 00:00:00+00:00,52.78,53.22,51.82,,
BASFn.DE,2023-01-17 00:00:00+00:00,53.09,53.38,52.72,,
BASFn.DE,2023-01-18 00:00:00+00:00,51.76,53.32,51.65,,
BASFn.DE,2023-01-19 00:00:00+00:00,52.65,52.98,52.03,,
BASFn.DE,2023-01-20 00:00:00+00:00,52.12,52.64,51.94,,
BASFn.DE,2023-01-23 00:00:00+00:00,52.59,52.8,52.25,,
BASFn.DE,2023-01-24 00:00:00+00:00,52.77,53.04,52.57,,
BASFn.DE,2023-01-25 00:00:00+00:00,53.05,53.16,52.44,,
BASFn.DE,2023-01-26 00:00:00+00:00,53.14,53.2,52.02,,
BASFn.DE,2023-01-27 00:00:00+00:00,52.91,52.92,52.43,,
BASFn.DE,2023-01-30 00:00:00+00:00,52.61,52.79,52.18,,
BASFn.DE,2023-01-31 00:00:00+00:00,52.74,52.74,52.17,,
BASFn.DE,2023-02-01 00:00:00+00:00,52.49,52.79,52.22,,
BASFn.DE,2023-02-02 00:00:00+00:00,52.97,53.93,52.83,,
BASFn.DE,2023-02-03 00:00:00+00:00,53.6,54.04,53.16,,
BASFn.DE,2023-02-06 00:00:00+00:00,53.72,53.77,52.82,,
BASFn.DE,2023-02-07 00:00:00+00:00,53.12,53.18,52.62,,
BASFn.DE,2023-02-08 00:00:00+00:00,53.44,53.62,52.77,,
BASFn.DE,2023-02-09 00:00:00+00:00,52.86,53.44,52.75,,
BASFn.DE,2023-02-10 00:00:00+00:00,52.61,52.78,51.24,,
BASFn.DE,2023-02-13 00:00:00+00:00,51.51,51.75,51.16,,
BASFn.DE,2023-02-14 00:00:00+00:00,51.75,51.82,51.04,,
BASFn.DE,2023-02-15 00:00:00+00:00,51.15,51.81,51.1,,
BASFn.DE,2023-02-16 00:00:00+00:00,51.99,52.48,51.69,,
BASFn.DE,2023-02-17 00:00:00+00:00,52.0,52.37,51.36,,
BASFn.DE,2023-02-20 00:00:00+00:00,52.45,53.39,52.4,,
BASFn.DE,2023-02-21 00:00:00+00:00,53.11,53.28,52.03,,
BASFn.DE,2023-02-22 00:00:00+00:00,52.16,52.41,51.4,,
BASFn.DE,2023-02-23 00:00:00+00:00,52.68,52.78,51.98,,
BASFn.DE,2023-02-24 00:00:00+00:00,50.8,50.95,48.07,,
BASFn.DE,2023-02-27 00:00:00+00:00,48.105,48.99,47.815,,
